Name,US dollar,Euro,Japanese yen,Pound Sterling,Canadian dollar,Swiss franc,Indian rupee,Chinese renmimbi,Turkish lira,Saudi riyal,Indonesian rupiah,UAE dirham,Thai baht,Vietnamese dong,Egyptian pound,Korean won,Russian ruble,South African rand,Australian dollar
4/13/1988,449.40,349.10,"56,727.40",244.30,557.30,630.20,"5,950.10","1,692.30",0.60,"1,692.40","763,277.80","1,657.00","11,528.70",#N/A,#N/A,"335,100.50",#N/A,972.60,606.50
4/14/1988,450.40,344.20,"55,702.30",240.10,556.10,618.30,"5,841.80","1,663.60",0.60,"1,684.80","750,292.50","1,649.90","11,332.50",#N/A,#N/A,"328,103.00",#N/A,961.30,601.00
4/15/1988,456.30,348.20,"56,509.20",241.50,562.20,626.00,"5,933.50","1,673.20",0.60,"1,708.70","754,656.50","1,673.30","11,398.40",#N/A,#N/A,"335,571.80",#N/A,971.70,608.20
4/18/1988,458.00,348.90,"56,799.20",240.40,563.70,627.50,"5,914.30","1,676.10",0.60,"1,708.30","758,450.50","1,673.00","11,323.80",#N/A,#N/A,"336,479.70",#N/A,972.50,607.40
4/19/1988,456.90,349.30,"56,705.30",241.30,563.80,628.60,"5,987.60","1,682.20",0.60,"1,713.10","761,224.60","1,677.80","11,365.20",#N/A,#N/A,"339,725.30",#N/A,975.40,610.30
4/20/1988,457.40,349.60,"56,707.00",241.60,561.90,629.30,"5,994.20","1,684.10",0.60,"1,717.30","762,057.60","1,681.40","11,377.60",#N/A,#N/A,"338,889.30",#N/A,977.80,610.30
4/21/1988,454.30,347.30,"56,407.40",239.30,561.00,624.50,"5,922.40","1,668.10",0.60,"1,702.30","754,816.40","1,667.10","11,269.50",#N/A,#N/A,"334,903.50",#N/A,972.70,603.80
4/22/1988,448.60,344.60,"56,856.50",237.40,562.50,630.70,"6,005.80","1,683.10",0.60,"1,708.20","761,632.60","1,672.90","11,371.30",#N/A,#N/A,"338,428.70",#N/A,976.80,602.40
4/25/1988,450.20,346.90,"56,191.20",240.10,554.00,625.00,"5,921.70","1,698.70",0.60,"1,691.70","756,136.60","1,656.80","11,252.60",#N/A,#N/A,"335,232.10",#N/A,969.40,596.90
4/26/1988,447.00,343.90,"55,785.60",238.40,549.40,619.80,"5,878.90","1,686.40",0.60,"1,682.30","750,678.70","1,647.50","11,171.40",#N/A,#N/A,"332,812.30",#N/A,963.70,593.00
4/27/1988,450.30,346.60,"56,317.50",239.90,553.10,625.00,"5,930.90","1,697.00",0.60,"1,684.40","755,414.50","1,649.10","11,241.90",#N/A,#N/A,"333,178.70",#N/A,967.40,594.80
4/28/1988,452.10,346.70,"56,316.60",241.20,556.80,625.90,"5,969.90","1,706.10",0.60,"1,697.00","759,446.40","1,661.90","11,301.90",#N/A,#N/A,"334,739.90",#N/A,971.40,595.70
4/29/1988,449.00,345.60,"56,080.30",238.90,551.80,625.90,"5,900.70","1,664.10",0.60,"1,686.70","748,498.80","1,651.80","11,228.00",#N/A,#N/A,"330,981.00",#N/A,966.00,592.90
2/5/1988,449.00,345.60,"56,080.30",238.90,551.80,625.90,"5,900.70","1,664.10",0.60,"1,686.70","748,498.80","1,651.80","11,228.00",#N/A,#N/A,"330,981.00",#N/A,966.00,592.90
3/5/1988,445.90,343.70,"55,633.30",238.30,548.40,621.90,"5,882.90","1,659.70",0.60,"1,672.30","746,508.40","1,637.80","11,198.10",#N/A,#N/A,"330,363.00",#N/A,969.50,583.00
4/5/1988,443.30,342.30,"55,391.50",237.70,548.10,620.50,"5,869.90","1,656.00",0.60,"1,661.50","744,858.10","1,626.80","11,173.40",#N/A,#N/A,"328,883.70",#N/A,973.30,577.60
5/5/1988,444.90,343.70,"55,391.50",238.30,548.90,622.30,"5,882.60","1,659.60",0.60,"1,668.70","746,460.90","1,634.20","11,197.40",#N/A,#N/A,"329,591.40",#N/A,987.80,580.20
6/5/1988,442.80,342.30,"56,079.80",237.90,555.10,629.50,"5,955.60","1,680.20",0.60,"1,686.30","755,735.90","1,651.40","11,336.60",#N/A,#N/A,"331,859.60",#N/A,997.50,583.80
9/5/1988,444.40,343.40,"55,446.60",236.50,551.40,622.30,"5,816.60","1,647.10",0.60,"1,664.90","738,134.70","1,630.50","11,006.60",#N/A,#N/A,"325,264.60",#N/A,978.00,577.50
10/5/1988,446.70,344.30,"55,587.70",237.30,552.90,622.90,"5,895.70","1,653.00",0.60,"1,675.00","740,802.80","1,640.30","11,046.30",#N/A,#N/A,"329,278.40",#N/A,982.20,575.50
11/5/1988,449.10,346.30,"55,810.30",238.00,553.20,625.90,"5,905.60","1,657.90",0.60,"1,681.60","742,976.50","1,646.10","11,078.80",#N/A,#N/A,"330,197.00",#N/A,986.20,578.80
12/5/1988,451.00,348.30,"56,046.10",239.30,555.10,629.30,"5,936.90","1,666.60",0.60,"1,689.30","746,911.70","1,654.40","11,137.40",#N/A,#N/A,"331,186.20",#N/A,991.10,586.40
5/13/1988,449.50,347.50,"55,203.60",237.70,546.40,619.90,"5,824.90","1,631.20",0.60,"1,659.40","731,003.70","1,625.10","10,900.20",#N/A,#N/A,"324,436.90",#N/A,973.00,571.90
5/16/1988,453.30,351.40,"56,626.30",239.90,559.40,636.50,"5,998.50","1,671.40",0.60,"1,701.70","758,230.40","1,666.50","11,277.30",#N/A,#N/A,"333,273.10",#N/A,998.00,587.10
5/17/1988,454.70,355.70,"57,179.40",244.10,562.50,645.60,"6,087.20","1,700.30",0.60,"1,707.00","771,356.60","1,671.60","11,472.50",#N/A,#N/A,"338,816.80",#N/A,"1,008.00",591.20
5/18/1988,454.00,355.10,"56,917.50",243.50,562.70,645.30,"5,997.50","1,696.20",0.60,"1,698.60","769,465.60","1,663.50","11,444.40",#N/A,#N/A,"333,018.90",#N/A,"1,005.60",585.30
5/19/1988,457.90,357.30,"57,145.50",245.30,568.90,648.70,"6,070.80","1,708.50",0.60,"1,716.90","775,035.60","1,681.40","11,527.20",#N/A,#N/A,"336,735.50",#N/A,"1,014.60",590.80
5/20/1988,454.90,355.30,"56,127.20",244.30,558.10,637.90,"5,975.40","1,681.60",0.60,"1,687.70","762,861.00","1,652.80","11,346.10",#N/A,#N/A,"330,245.00",#N/A,998.70,574.80
5/23/1988,457.30,356.80,"56,927.00",244.60,567.80,648.20,"6,041.20","1,703.80",0.60,"1,714.10","763,589.90","1,678.60","11,348.70",#N/A,#N/A,"334,725.90",#N/A,"1,014.30",581.00
5/24/1988,457.30,357.00,"56,865.50",244.90,567.70,650.10,"6,090.70","1,705.60",0.60,"1,717.20","764,407.60","1,681.70","11,360.90",#N/A,#N/A,"335,751.50",#N/A,"1,015.60",584.10
5/25/1988,453.90,354.70,"56,402.50",243.60,564.20,646.90,"6,045.60","1,697.20",0.60,"1,704.00","760,639.30","1,668.50","11,304.90",#N/A,#N/A,"333,329.00",#N/A,"1,008.10",577.70
5/26/1988,453.30,354.70,"56,382.60",243.30,561.00,645.30,"6,037.00","1,694.70",0.60,"1,698.50","759,550.20","1,663.50","11,288.70",#N/A,#N/A,"332,103.50",#N/A,"1,008.20",568.00
5/27/1988,452.00,355.50,"56,500.00",243.50,560.40,649.00,"5,990.90","1,696.40",0.60,"1,695.70","760,302.50","1,660.60","11,275.60",#N/A,#N/A,"332,254.10",#N/A,"1,006.40",560.50
5/30/1988,452.00,355.50,"56,500.00",243.50,560.40,649.00,"6,055.60","1,696.40",0.60,"1,695.70","760,302.50","1,660.60","11,275.60",#N/A,#N/A,"332,254.10",#N/A,"1,006.40",560.50
5/31/1988,455.50,360.80,"57,140.40",247.80,563.60,659.60,"6,119.10","1,730.60",0.60,"1,715.00","775,606.30","1,679.40","11,502.60",#N/A,#N/A,"337,941.90",#N/A,"1,025.70",567.80
1/6/1988,456.80,361.70,"57,156.40",250.40,562.70,658.00,"6,167.80","1,744.30",0.60,"1,714.10","781,771.90","1,678.60","11,594.00",#N/A,#N/A,"336,865.90",#N/A,"1,027.70",565.40
2/6/1988,453.70,359.50,"57,412.00",252.10,557.50,651.60,"6,171.00","1,756.00",0.60,"1,700.80","786,992.30","1,665.60","11,671.50",#N/A,#N/A,"335,050.60",#N/A,"1,019.60",564.70
3/6/1988,464.70,368.40,"56,909.30",258.90,556.70,650.30,"6,141.70","1,754.10",0.60,"1,697.60","786,140.90","1,662.50","11,658.80",#N/A,#N/A,"333,169.70",#N/A,"1,012.50",562.10
6/6/1988,464.60,366.30,"58,561.80",257.70,572.20,664.90,"6,249.20","1,738.90",0.60,"1,741.50","775,505.00","1,705.70","11,570.60",#N/A,#N/A,"338,930.40",#N/A,"1,038.30",585.90
7/6/1988,464.40,365.20,"58,370.40",256.30,571.50,663.80,"6,281.70","1,729.50",0.60,"1,742.30","771,273.60","1,706.70","11,507.50",#N/A,#N/A,"337,606.50",#N/A,"1,035.90",583.50
8/6/1988,457.90,360.80,"57,350.90",251.80,559.50,651.50,"6,202.30","1,699.30",0.60,"1,719.40","757,802.20","1,683.60","11,306.50",#N/A,#N/A,"333,365.40",#N/A,"1,024.40",568.00
9/6/1988,455.50,359.40,"57,019.10",250.90,555.40,654.10,"6,164.80","1,693.10",0.60,"1,706.70","755,075.80","1,671.80","11,265.80",#N/A,#N/A,"331,212.50",#N/A,"1,019.40",566.30
10/6/1988,457.60,361.10,"58,061.80",251.80,566.80,667.60,"6,315.50","1,726.00",0.60,"1,744.00","769,731.00","1,707.50","11,484.50",#N/A,#N/A,"339,457.00",#N/A,"1,037.60",575.50
6/13/1988,449.00,355.50,"56,171.40",247.20,547.80,647.60,"6,080.60","1,668.00",0.60,"1,689.10","754,194.10","1,654.10","11,123.00",#N/A,#N/A,"327,326.40",#N/A,"1,009.40",557.80
6/14/1988,446.50,357.40,"56,406.60",250.10,543.60,652.90,"6,176.30","1,688.00",0.60,"1,683.50","763,229.90","1,648.70","11,106.20",#N/A,#N/A,"331,197.90",#N/A,"1,012.70",563.20
6/15/1988,452.00,363.30,"57,053.50",253.00,549.70,662.90,"6,201.20","1,707.30",0.60,"1,694.50","771,982.60","1,659.20","11,391.70",#N/A,#N/A,"329,322.40",#N/A,"1,028.10",562.10
6/16/1988,453.90,364.90,"57,102.70",254.10,550.80,663.10,"6,242.60","1,714.50",0.60,"1,706.20","775,227.50","1,671.40","11,306.20",#N/A,#N/A,"330,941.60",#N/A,"1,034.70",563.90
6/17/1988,450.30,361.90,"56,691.60",252.50,546.10,655.90,"6,189.30","1,704.10",0.60,"1,688.00","770,503.30","1,653.30","11,361.00",#N/A,#N/A,"328,975.40",#N/A,"1,028.00",553.40
6/20/1988,454.20,366.30,"57,338.10",254.50,549.50,664.40,"6,491.10","1,692.70",0.60,"1,704.60","765,060.10","1,669.90","11,454.90",#N/A,#N/A,"330,652.10",#N/A,"1,034.80",553.40
6/21/1988,451.70,364.00,"57,098.10",253.00,545.60,660.80,"6,214.40","1,681.80",0.60,"1,694.00","760,170.10","1,659.20","11,331.10",#N/A,#N/A,"328,899.10",#N/A,"1,028.10",548.50
6/22/1988,448.50,365.60,"57,695.10",253.60,543.20,660.60,"6,231.10","1,686.40",0.60,"1,684.40","762,209.80","1,650.10","11,310.80",#N/A,#N/A,"330,618.40",#N/A,"1,031.30",549.60
6/23/1988,447.80,366.70,"57,599.80",254.90,538.90,662.00,"6,231.50","1,694.70",0.60,"1,680.90","766,000.20","1,646.20","11,214.10",#N/A,#N/A,"327,847.00",#N/A,"1,028.10",548.10
6/24/1988,443.30,368.50,"57,879.50",257.00,532.50,667.50,"6,236.80","1,708.60",0.60,"1,681.80","772,283.50","1,646.50","11,306.10",#N/A,#N/A,"328,615.60",#N/A,"1,030.40",543.90
6/27/1988,443.30,369.80,"57,983.10",260.30,535.20,667.70,"6,247.30","1,671.80",0.60,"1,661.00","754,896.30","1,626.70","11,258.20",#N/A,#N/A,"327,627.00",#N/A,"1,031.10",543.30
6/28/1988,443.90,368.10,"58,089.00",258.20,536.00,664.00,"6,221.00","1,658.10",0.60,"1,670.60","748,712.70","1,636.30","11,269.30",#N/A,#N/A,"320,380.10",#N/A,"1,026.20",550.60
6/29/1988,433.60,363.80,"57,982.10",254.10,528.10,656.70,"6,113.80","1,631.50",0.60,"1,632.90","736,694.20","1,598.60","11,024.90",#N/A,#N/A,"316,139.10",#N/A,"1,008.80",550.60
6/30/1988,436.60,364.40,"58,268.20",255.60,529.30,658.10,"6,143.30","1,641.40",0.60,"1,634.60","741,140.90","1,600.60","11,117.00",#N/A,#N/A,"319,114.20",#N/A,"1,012.50",552.30
1/7/1988,436.90,365.00,"58,105.90",256.80,528.80,655.60,"6,096.90","1,636.80",0.60,"1,626.30","739,076.10","1,592.70","11,001.90",#N/A,#N/A,"317,524.40",#N/A,"1,007.80",548.60
4/7/1988,437.60,367.60,"59,269.20",260.00,534.60,666.10,"6,238.90","1,647.30",0.60,"1,647.60","744,363.70","1,613.10","11,167.60",#N/A,#N/A,"321,652.20",#N/A,"1,028.90",562.40
5/7/1988,437.50,366.20,"58,709.40",256.40,531.10,663.40,"6,104.10","1,624.60",0.60,"1,635.00","734,113.70","1,600.80","11,162.50",#N/A,#N/A,"314,377.40",#N/A,"1,014.70",552.10
6/7/1988,436.80,365.10,"58,346.30",255.10,527.00,660.60,"6,102.00","1,616.30",0.60,"1,641.50","730,370.20","1,607.20","11,126.00",#N/A,#N/A,"317,901.00",#N/A,"1,020.80",548.30
7/7/1988,440.90,367.20,"58,080.70",256.70,531.70,665.40,"6,148.80","1,626.70",0.60,"1,653.80","735,079.70","1,619.40","11,192.60",#N/A,#N/A,"320,541.30",#N/A,"1,031.30",549.00
8/7/1988,439.40,369.70,"58,192.90",258.20,528.70,667.80,"6,125.00","1,626.30",0.60,"1,640.60","734,876.00","1,606.70","11,086.80",#N/A,#N/A,"319,073.10",#N/A,"1,025.50",546.80
11/7/1988,436.80,369.60,"58,106.40",258.50,527.60,670.10,"6,101.50","1,619.50",0.60,"1,644.00","741,406.60","1,610.00","11,135.20",#N/A,#N/A,"319,126.30",#N/A,"1,036.20",552.60
12/7/1988,433.80,365.60,"57,503.20",255.90,524.90,660.60,"6,077.30","1,602.70",0.60,"1,619.00","733,709.50","1,585.90","11,060.60",#N/A,#N/A,"314,374.00",#N/A,"1,022.40",545.20
7/13/1988,435.00,368.30,"57,815.60",257.20,525.80,666.30,"6,103.10","1,611.40",0.60,"1,632.20","737,696.70","1,598.20","11,061.50",#N/A,#N/A,"317,079.20",#N/A,"1,035.90",546.90
7/14/1988,440.80,373.50,"58,697.10",260.90,532.70,675.00,"6,174.60","1,634.20",0.60,"1,654.10","748,111.50","1,620.30","11,217.70",#N/A,#N/A,"320,936.20",#N/A,"1,059.30",552.70
7/15/1988,439.10,377.60,"59,431.90",264.00,532.10,682.80,"6,229.80","1,654.60",0.60,"1,656.40","757,476.90","1,622.60","11,173.20",#N/A,#N/A,"322,510.50",#N/A,"1,072.00",558.30
7/18/1988,435.70,375.80,"58,641.00",261.00,527.20,680.30,"6,262.00","1,613.60",0.60,"1,626.80","738,260.90","1,592.80","11,115.00",#N/A,#N/A,"314,730.70",#N/A,"1,073.90",548.10
7/19/1988,436.30,372.90,"58,458.60",257.50,523.90,675.40,"6,102.50","1,592.60",0.60,"1,633.80","728,669.60","1,599.50","11,099.40",#N/A,#N/A,"313,300.70",#N/A,"1,056.60",542.20
7/20/1988,444.80,377.50,"59,259.00",260.20,531.80,683.00,"6,224.70","1,609.10",0.60,"1,665.30","736,214.00","1,630.90","11,318.40",#N/A,#N/A,"321,481.60",#N/A,"1,075.10",551.50
7/21/1988,444.80,374.90,"58,797.70",257.60,531.80,680.10,"6,170.10","1,593.10",0.60,"1,666.80","728,882.70","1,631.70","11,270.10",#N/A,#N/A,"318,434.90",#N/A,"1,062.20",546.60
7/22/1988,442.20,370.30,"57,394.60",254.10,526.10,666.70,"6,138.30","1,560.20",0.60,"1,639.70","713,834.90","1,605.40","11,125.70",#N/A,#N/A,"315,771.20",#N/A,"1,047.60",538.40
7/25/1988,438.50,370.70,"57,907.90",254.00,529.60,673.10,"6,133.70","1,633.60",0.60,"1,651.50","751,586.40","1,617.60","11,175.20",#N/A,#N/A,"320,144.50",#N/A,"1,063.60",542.40
7/26/1988,431.20,367.50,"57,130.90",251.70,522.00,666.30,"6,079.20","1,618.70",0.60,"1,617.90","744,768.40","1,584.00","10,948.00",#N/A,#N/A,"313,458.80",#N/A,"1,051.40",536.80
7/27/1988,432.90,366.60,"56,983.60",250.80,522.60,665.80,"6,056.80","1,612.80",0.60,"1,623.40","742,031.10","1,589.70","11,033.10",#N/A,#N/A,"310,263.10",#N/A,"1,053.70",535.90
7/28/1988,432.80,369.30,"57,264.70",251.20,523.30,670.60,"6,103.50","1,615.40",0.60,"1,631.20","743,237.60","1,597.30","11,000.80",#N/A,#N/A,"314,340.30",#N/A,"1,057.70",539.10
7/29/1988,436.80,374.60,"58,820.20",255.40,535.50,690.30,"6,290.80","1,662.90",0.60,"1,662.50","765,104.20","1,627.90","11,143.50",#N/A,#N/A,"322,211.60",#N/A,"1,085.50",551.50
1/8/1988,434.60,373.20,"57,701.50",253.60,524.50,678.50,"6,467.60","1,614.40",0.60,"1,631.10","735,523.30","1,597.10","11,083.80",#N/A,#N/A,"313,921.70",#N/A,"1,069.30",539.20
2/8/1988,432.80,371.30,"57,510.30",253.10,522.00,675.70,"6,142.50","1,610.80",0.60,"1,628.30","733,891.70","1,594.60","11,046.50",#N/A,#N/A,"314,699.40",#N/A,"1,066.90",540.40
3/8/1988,434.10,372.50,"57,689.70",253.90,521.70,677.80,"6,102.40","1,615.80",0.60,"1,628.80","736,180.80","1,595.00","11,081.00",#N/A,#N/A,"313,351.90",#N/A,"1,064.70",538.60
4/8/1988,433.10,372.60,"57,620.10",253.30,521.60,679.30,"6,117.80","1,612.10",0.60,"1,622.00","734,485.00","1,588.80","11,030.10",#N/A,#N/A,"313,223.90",#N/A,"1,064.00",538.20
5/8/1988,432.90,374.80,"58,373.30",255.70,526.20,690.20,"6,217.00","1,642.20",0.60,"1,645.00","748,197.10","1,611.00","11,145.80",#N/A,#N/A,"318,505.30",#N/A,"1,078.30",546.50
8/8/1988,432.00,375.70,"57,786.70",254.60,522.50,686.70,"6,046.00","1,599.20",0.60,"1,625.70","731,661.00","1,592.40","11,015.10",#N/A,#N/A,"311,131.70",#N/A,"1,082.20",542.10
9/8/1988,425.80,373.00,"57,341.00",252.30,516.90,681.90,"6,080.10","1,585.10",0.60,"1,596.90","725,219.70","1,563.90","10,887.90",#N/A,#N/A,"310,531.00",#N/A,"1,072.30",538.20
10/8/1988,427.20,374.90,"57,417.30",252.60,522.30,683.50,"6,015.70","1,587.20",0.60,"1,601.20","726,183.50","1,567.80","10,920.00",#N/A,#N/A,"307,882.70",#N/A,"1,063.30",534.40
11/8/1988,428.00,372.80,"57,275.50",251.50,523.80,680.30,"6,045.30","1,579.80",0.60,"1,598.40","722,800.00","1,565.70","10,914.40",#N/A,#N/A,"309,036.00",#N/A,"1,054.40",534.20
12/8/1988,433.30,373.80,"57,601.60",252.60,527.80,681.40,"6,088.40","1,585.30",0.60,"1,619.90","725,322.70","1,586.30","11,028.20",#N/A,#N/A,"312,095.70",#N/A,"1,048.70",538.70
8/15/1988,430.30,371.10,"57,345.70",251.20,527.20,679.00,"6,077.50","1,599.10",0.60,"1,612.90","733,722.70","1,579.60","10,903.90",#N/A,#N/A,"311,212.10",#N/A,"1,046.10",535.00
8/16/1988,432.70,371.20,"57,440.90",251.70,531.50,679.50,"6,071.40","1,601.70",0.60,"1,626.30","734,940.30","1,592.40","11,022.60",#N/A,#N/A,"311,911.00",#N/A,"1,043.30",541.10
8/17/1988,429.00,375.70,"57,496.20",253.90,528.60,687.90,"6,109.40","1,615.70",0.70,"1,620.30","741,331.20","1,587.10","10,978.90",#N/A,#N/A,"312,237.20",#N/A,"1,055.80",538.20
8/18/1988,430.60,374.60,"57,408.50",253.50,529.10,686.90,"6,092.80","1,613.20",0.70,"1,611.60","740,200.30","1,578.50","10,974.80",#N/A,#N/A,"309,878.90",#N/A,"1,055.70",534.00
8/19/1988,432.60,375.30,"57,847.30",254.20,532.10,689.20,"6,119.10","1,620.20",0.70,"1,623.30","743,396.80","1,589.90","11,022.20",#N/A,#N/A,"312,470.80",#N/A,"1,061.90",530.90
8/22/1988,431.00,379.10,"57,779.50",257.10,529.60,694.80,"6,170.00","1,618.10",0.70,"1,623.40","741,405.50","1,590.10","10,977.50",#N/A,#N/A,"315,441.40",#N/A,"1,069.60",531.00
8/23/1988,432.60,378.20,"57,890.40",257.60,532.20,694.80,"6,176.90","1,621.20",0.70,"1,627.80","742,827.80","1,594.90","11,024.30",#N/A,#N/A,"313,760.50",#N/A,"1,069.70",532.40
8/24/1988,433.00,376.10,"58,171.90",258.00,533.20,690.70,"6,171.50","1,623.60",0.70,"1,627.70","743,958.50","1,594.20","11,041.10",#N/A,#N/A,"312,425.80",#N/A,"1,062.60",533.10
8/25/1988,434.20,371.70,"57,874.50",255.50,535.10,682.20,"6,142.20","1,608.20",0.70,"1,623.60","736,886.90","1,590.30","11,051.10",#N/A,#N/A,"311,034.00",#N/A,"1,044.10",529.20
8/26/1988,433.20,370.00,"57,917.50",256.30,538.40,679.10,"6,150.50","1,613.00",0.70,"1,621.20","739,916.70","1,587.90","11,006.90",#N/A,#N/A,"313,959.00",#N/A,"1,043.40",532.30
8/29/1988,433.20,370.00,"57,917.50",256.30,538.40,679.10,"6,150.50","1,613.00",0.70,"1,621.20","739,916.70","1,587.90","11,006.90",#N/A,#N/A,"313,959.00",#N/A,"1,043.40",532.30
8/30/1988,427.80,367.00,"57,501.50",253.00,530.10,674.30,"6,082.50","1,592.60",0.70,"1,605.70","730,561.30","1,572.50","10,910.70",#N/A,#N/A,"306,788.50",#N/A,"1,042.60",531.80
8/31/1988,427.80,369.10,"58,358.50",254.00,530.20,678.20,"6,120.70","1,598.70",0.70,"1,601.70","733,381.20","1,568.30","10,922.40",#N/A,#N/A,"309,388.80",#N/A,"1,042.80",531.30
1/9/1988,430.40,371.20,"58,702.70",257.20,532.50,680.90,"6,197.30","1,618.70",0.70,"1,620.50","742,554.50","1,587.00","10,981.80",#N/A,#N/A,"312,834.30",#N/A,"1,058.60",541.90
2/9/1988,428.80,366.90,"58,913.00",254.70,535.40,677.20,"6,154.60","1,619.20",0.70,"1,611.00","742,774.00","1,577.50","11,036.50",#N/A,#N/A,"310,045.50",#N/A,"1,050.70",541.70
5/9/1988,427.40,365.10,"58,114.70",253.50,527.30,667.20,"6,109.30","1,574.80",0.70,"1,602.40","727,503.90","1,569.40","10,913.10",#N/A,#N/A,"308,312.20",#N/A,"1,032.80",533.50
6/9/1988,428.50,364.00,"57,966.70",251.50,528.60,665.70,"6,096.50","1,562.20",0.70,"1,605.70","721,715.00","1,572.50","10,914.30",#N/A,#N/A,"305,745.80",#N/A,"1,035.90",530.80
7/9/1988,427.30,363.10,"57,096.00",250.20,528.70,664.10,"6,116.10","1,553.90",0.70,"1,600.20","717,882.00","1,566.90","10,868.90",#N/A,#N/A,"307,248.80",#N/A,"1,025.90",532.10
8/9/1988,428.30,365.40,"57,302.00",252.40,530.60,669.50,"6,149.40","1,568.10",0.70,"1,605.00","724,439.30","1,571.90","10,905.00",#N/A,#N/A,"310,471.80",#N/A,"1,033.50",532.30
9/9/1988,429.40,366.10,"57,288.80",253.00,532.00,669.50,"6,147.20","1,569.50",0.70,"1,609.40","725,071.50","1,576.00","10,904.50",#N/A,#N/A,"309,511.00",#N/A,"1,032.60",533.10
12/9/1988,419.40,356.80,"55,948.90",247.30,519.30,651.60,"5,972.00","1,568.40",0.70,"1,573.80","714,037.70","1,541.40","10,757.00",#N/A,#N/A,"301,967.00",#N/A,"1,016.60",523.90
9/13/1988,420.50,358.40,"55,987.30",247.80,517.60,655.30,"6,042.20","1,571.20",0.70,"1,575.80","715,317.90","1,543.20","10,763.90",#N/A,#N/A,"302,820.60",#N/A,"1,020.00",527.30
9/14/1988,421.50,364.70,"56,745.30",251.60,515.10,667.40,"6,107.80","1,596.00",0.70,"1,583.40","726,610.10","1,550.50","10,820.60",#N/A,#N/A,"307,022.20",#N/A,"1,036.10",532.60
9/15/1988,418.90,361.60,"55,964.70",249.30,511.50,661.90,"6,014.10","1,581.10",0.70,"1,569.40","719,806.60","1,537.50","10,619.60",#N/A,#N/A,"301,318.00",#N/A,"1,029.20",524.40
9/16/1988,415.20,358.70,"55,743.00",247.80,507.60,657.20,"5,998.70","1,571.30",0.70,"1,556.10","715,362.90","1,524.10","10,529.20",#N/A,#N/A,"299,556.90",#N/A,"1,020.50",518.90
9/19/1988,409.00,352.10,"54,643.00",243.70,499.00,645.70,"5,848.10","1,522.80",0.70,"1,532.80","698,344.10","1,500.90","10,404.70",#N/A,#N/A,"294,481.50",#N/A,"1,007.30",519.00
9/20/1988,410.00,351.90,"54,836.90",243.20,500.00,645.60,"5,902.40","1,519.70",0.70,"1,534.70","696,936.80","1,502.80","10,456.70",#N/A,#N/A,"293,723.90",#N/A,"1,011.50",520.40
9/21/1988,400.70,345.60,"53,736.10",239.10,488.40,634.20,"5,817.30","1,494.20",0.60,"1,504.40","685,225.40","1,473.20","10,209.30",#N/A,#N/A,"289,260.40",#N/A,991.60,515.20
9/22/1988,397.80,344.10,"53,550.20",238.50,484.70,631.50,"5,782.60","1,490.70",0.60,"1,494.90","683,615.00","1,464.00","10,185.30",#N/A,#N/A,"287,507.10",#N/A,989.10,508.60
9/23/1988,400.40,345.90,"53,824.40",239.50,488.30,634.60,"5,798.70","1,496.60",0.60,"1,500.40","686,351.40","1,469.40","10,214.10",#N/A,#N/A,"287,747.90",#N/A,992.20,510.00
9/26/1988,395.30,342.50,"53,236.20",237.10,482.60,630.20,"5,738.60","1,481.90",0.60,"1,482.70","675,113.80","1,451.10","10,054.40",#N/A,#N/A,"285,145.90",#N/A,984.70,506.30
9/27/1988,397.10,343.40,"53,408.00",236.60,483.90,631.70,"5,742.20","1,478.50",0.60,"1,489.20","673,542.10","1,458.60","10,113.80",#N/A,#N/A,"284,896.00",#N/A,989.40,507.50
9/28/1988,395.40,341.70,"53,044.30",234.50,482.00,628.90,"5,718.30","1,465.20",0.60,"1,480.80","667,476.90","1,450.20","10,022.70",#N/A,#N/A,"283,104.30",#N/A,979.40,503.80
9/29/1988,398.50,345.00,"53,528.10",236.90,485.00,634.80,"5,783.90","1,480.20",0.60,"1,495.00","674,309.40","1,464.10","10,160.90",#N/A,#N/A,"287,760.80",#N/A,989.10,509.00
9/30/1988,396.70,341.80,"53,617.90",234.60,487.20,633.80,"5,773.70","1,479.40",0.60,"1,496.90","673,950.10","1,465.90","10,202.80",#N/A,#N/A,"286,281.80",#N/A,996.80,508.10
3/10/1988,396.00,339.00,"52,908.80",233.10,479.20,625.20,"5,733.70","1,456.60",0.70,"1,482.60","673,932.50","1,451.90","9,975.80",#N/A,#N/A,"281,873.40",#N/A,984.80,503.70
4/10/1988,398.50,341.30,"53,090.20",235.20,482.50,629.70,"5,792.40","1,469.70",0.70,"1,484.00","679,987.50","1,466.70","10,112.40",#N/A,#N/A,"287,545.60",#N/A,994.70,507.40
5/10/1988,395.50,338.90,"52,747.20",233.20,477.50,626.00,"5,728.20","1,457.00",0.70,"1,480.70","674,101.60","1,450.10","10,048.20",#N/A,#N/A,"283,686.90",#N/A,986.40,499.30
6/10/1988,403.80,346.30,"53,881.00",238.40,489.30,638.90,"5,872.20","1,489.90",0.70,"1,515.10","689,352.90","1,483.90","10,287.50",#N/A,#N/A,"290,147.00",#N/A,"1,005.60",506.40
